timestamp,event_type,description,type
2025-04-10 11:47:05,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:47:05,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:47:05,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:47:06,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:47:06,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:47:06,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:47:06,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:47:06,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:47:06,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:47:06,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:47:06,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:47:06,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:47:06,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:47:06,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:47:06,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:47:06,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:47:06,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:47:06,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:47:06,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:47:06,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:47:06,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:47:06,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:47:06,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:47:06,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:47:06,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:47:06,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:47:06,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:47:06,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:47:06,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:47:06,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:47:06,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:47:06,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:47:06,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:47:06,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:47:07,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:47:07,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:47:07,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:47:23,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:47:24,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:47:26,active_app,"opera.exe | (4042) MIT 6.S191: Recurrent Neural Networks, Transformers, and Attention - YouTube - Opera ",browsing
2025-04-10 11:47:31,active_app,parsecd.exe | Parsec ,other
2025-04-10 11:52:30,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:31,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:31,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:31,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:31,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:31,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:31,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:31,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:31,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:31,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:31,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:31,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:31,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:31,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:31,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:31,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:31,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:31,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:31,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:31,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:31,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:31,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:31,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:32,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:32,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:32,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:32,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:32,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:32,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:32,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:32,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:32,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:33,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:33,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:33,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:33,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:33,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:33,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:33,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:33,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:33,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:33,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:33,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:34,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:34,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:34,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:34,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:34,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:35,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:35,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:35,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:35,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:37,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:38,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:38,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:38,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:38,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:38,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:38,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:38,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:38,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:38,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:38,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:38,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:38,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:38,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:38,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:38,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:38,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:40,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:40,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:41,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:41,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:41,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:41,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:41,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:41,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:41,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:41,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:42,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:42,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:42,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:42,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:42,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:42,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:49,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:50,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:50,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:51,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:51,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:51,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:54,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:55,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:52:56,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:53:22,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:53:31,active_app,Code.exe | test.ipynb - pythonProject - Visual Studio Code ,coding
2025-04-10 11:54:49,keypress,type something | Code.exe | test.ipynb - pythonProject - Visual Studio Code ,coding
2025-04-10 11:54:49,keypress,type something | Code.exe | test.ipynb - pythonProject - Visual Studio Code ,coding
2025-04-10 11:54:50,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 11:54:51,active_app,parsecd.exe | Parsec ,other
2025-04-10 11:54:56,active_app,Code.exe | test.ipynb - pythonProject - Visual Studio Code ,coding
2025-04-10 12:09:27,active_app,opera.exe | L.E.T - Opera ,browsing
2025-04-10 12:17:05,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 12:17:07,active_app,parsecd.exe | Parsec ,other
2025-04-10 12:17:09,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 12:17:14,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 12:17:14,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 12:17:14,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 12:17:14,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 12:17:14,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 12:17:14,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 12:17:14,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 12:17:15,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 12:17:15,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 12:17:15,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 12:17:15,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 12:17:15,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 12:17:15,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 12:17:15,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 12:17:22,active_app,opera.exe | L.E.T - Opera ,browsing
2025-04-10 12:17:27,active_app,Code.exe | test.ipynb - pythonProject - Visual Studio Code ,coding
2025-04-10 12:41:30,keypress,type something | Code.exe | test.ipynb - pythonProject - Visual Studio Code ,coding
2025-04-10 12:41:30,keypress,type something | Code.exe | test.ipynb - pythonProject - Visual Studio Code ,coding
2025-04-10 12:41:32,keypress,type something | explorer.exe | Task Switching ,other
2025-04-10 12:41:32,active_app,parsecd.exe | Parsec ,other
2025-04-10 12:41:33,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 12:41:34,keypress,type something | parsecd.exe | Parsec ,other
2025-04-10 12:41:42,active_app,Code.exe | test.ipynb - pythonProject - Visual Studio Code ,coding
2025-04-10 12:55:12,active_app,opera.exe | L.E.T - Opera ,browsing
2025-04-10 12:55:22,active_app,Code.exe | test.ipynb - pythonProject - Visual Studio Code ,coding
2025-04-10 13:22:42,active_app,opera.exe | (4043) YouTube - Opera ,browsing
2025-04-10 13:22:57,active_app,Discord.exe | #💬︱general-chat | LaggHomies - Discord ,chatting
2025-04-10 13:23:52,active_app,Discord.exe | #💬┃rạp-xiếc-vũ-trụ | Cộng Đồng D2VN - Discord ,chatting
2025-04-10 13:23:57,active_app,Discord.exe | #🎮┃game-tùm-lum | Cộng Đồng D2VN - Discord ,chatting
2025-04-10 13:24:37,active_app,Discord.exe | #💬︱general-chat | LaggHomies - Discord ,chatting
2025-04-10 13:26:35,keypress,type something | Discord.exe | #💬︱general-chat | LaggHomies - Discord ,chatting
2025-04-10 13:27:22,active_app,Discord.exe | #💬┃rạp-xiếc-vũ-trụ | Cộng Đồng D2VN - Discord ,chatting
2025-04-10 13:27:27,active_app,Discord.exe | #🎮┃game-tùm-lum | Cộng Đồng D2VN - Discord ,chatting
2025-04-10 13:30:42,active_app,Discord.exe | #💬┃rạp-xiếc-vũ-trụ | Cộng Đồng D2VN - Discord ,chatting
2025-04-10 13:30:47,active_app,Discord.exe | #💬︱general-chat | LaggHomies - Discord ,chatting
2025-04-10 13:31:57,active_app,parsecd.exe | Parsec ,other
2025-04-10 13:32:02,active_app,Code.exe | test.ipynb - pythonProject - Visual Studio Code ,coding
2025-04-10 13:32:37,active_app,opera.exe | (4043) YouTube - Opera ,browsing
2025-04-10 13:32:42,active_app,"opera.exe | (4043) MIT 6.S191: Recurrent Neural Networks, Transformers, and Attention - YouTube - Opera ",browsing
2025-04-10 13:37:27,active_app,Discord.exe | #💬︱general-chat | LaggHomies - Discord ,chatting
2025-04-10 13:37:32,active_app,Discord.exe | #💬┃rạp-xiếc-vũ-trụ | Cộng Đồng D2VN - Discord ,chatting
2025-04-10 13:37:53,keypress,type something | Discord.exe | #💬┃rạp-xiếc-vũ-trụ | Cộng Đồng D2VN - Discord ,chatting
2025-04-10 13:37:57,keypress,type something | Discord.exe | #💬┃rạp-xiếc-vũ-trụ | Cộng Đồng D2VN - Discord ,chatting
2025-04-10 13:37:57,keypress,type something | Discord.exe | #💬┃rạp-xiếc-vũ-trụ | Cộng Đồng D2VN - Discord ,chatting
2025-04-10 13:37:58,keypress,type something | Discord.exe | #💬┃rạp-xiếc-vũ-trụ | Cộng Đồng D2VN - Discord ,chatting
2025-04-10 13:37:58,keypress,type something | Discord.exe | #💬┃rạp-xiếc-vũ-trụ | Cộng Đồng D2VN - Discord ,chatting
2025-04-10 13:38:01,keypress,type something | Discord.exe | #💬┃rạp-xiếc-vũ-trụ | Cộng Đồng D2VN - Discord ,chatting
2025-04-10 13:38:02,keypress,type something | Discord.exe | #💬┃rạp-xiếc-vũ-trụ | Cộng Đồng D2VN - Discord ,chatting
2025-04-10 13:38:02,keypress,type something | Discord.exe | #💬┃rạp-xiếc-vũ-trụ | Cộng Đồng D2VN - Discord ,chatting
2025-04-10 13:38:03,keypress,type something | Discord.exe | #💬┃rạp-xiếc-vũ-trụ | Cộng Đồng D2VN - Discord ,chatting
2025-04-10 13:38:03,keypress,type something | Discord.exe | #💬┃rạp-xiếc-vũ-trụ | Cộng Đồng D2VN - Discord ,chatting
2025-04-10 13:38:03,keypress,type something | Discord.exe | #💬┃rạp-xiếc-vũ-trụ | Cộng Đồng D2VN - Discord ,chatting
2025-04-10 13:38:03,keypress,type something | Discord.exe | #💬┃rạp-xiếc-vũ-trụ | Cộng Đồng D2VN - Discord ,chatting
2025-04-10 13:38:04,keypress,type something | Discord.exe | #💬┃rạp-xiếc-vũ-trụ | Cộng Đồng D2VN - Discord ,chatting
2025-04-10 13:38:04,keypress,type something | Discord.exe | #💬┃rạp-xiếc-vũ-trụ | Cộng Đồng D2VN - Discord ,chatting
2025-04-10 13:38:04,keypress,type something | Discord.exe | #💬┃rạp-xiếc-vũ-trụ | Cộng Đồng D2VN - Discord ,chatting
2025-04-10 13:38:05,keypress,type something | Discord.exe | #💬┃rạp-xiếc-vũ-trụ | Cộng Đồng D2VN - Discord ,chatting
2025-04-10 13:38:05,keypress,type something | Discord.exe | #💬┃rạp-xiếc-vũ-trụ | Cộng Đồng D2VN - Discord ,chatting
2025-04-10 13:38:05,keypress,type something | Discord.exe | #💬┃rạp-xiếc-vũ-trụ | Cộng Đồng D2VN - Discord ,chatting
2025-04-10 13:38:06,keypress,type something | Discord.exe | #💬┃rạp-xiếc-vũ-trụ | Cộng Đồng D2VN - Discord ,chatting
2025-04-10 13:38:06,keypress,type something | Discord.exe | #💬┃rạp-xiếc-vũ-trụ | Cộng Đồng D2VN - Discord ,chatting
2025-04-10 13:38:06,keypress,type something | Discord.exe | #💬┃rạp-xiếc-vũ-trụ | Cộng Đồng D2VN - Discord ,chatting
2025-04-10 13:38:06,keypress,type something | Discord.exe | #💬┃rạp-xiếc-vũ-trụ | Cộng Đồng D2VN - Discord ,chatting
2025-04-10 13:38:09,keypress,type something | Discord.exe | #💬┃rạp-xiếc-vũ-trụ | Cộng Đồng D2VN - Discord ,chatting
2025-04-10 13:38:11,keypress,type something | Discord.exe | #💬┃rạp-xiếc-vũ-trụ | Cộng Đồng D2VN - Discord ,chatting
2025-04-10 13:38:15,keypress,type something | Discord.exe | #💬┃rạp-xiếc-vũ-trụ | Cộng Đồng D2VN - Discord ,chatting
2025-04-10 13:38:15,keypress,type something | Discord.exe | #💬┃rạp-xiếc-vũ-trụ | Cộng Đồng D2VN - Discord ,chatting
2025-04-10 13:38:15,keypress,type something | Discord.exe | #💬┃rạp-xiếc-vũ-trụ | Cộng Đồng D2VN - Discord ,chatting
2025-04-10 13:38:22,keypress,type something | Discord.exe | #💬┃rạp-xiếc-vũ-trụ | Cộng Đồng D2VN - Discord ,chatting
2025-04-10 13:38:22,keypress,type something | Discord.exe | #💬┃rạp-xiếc-vũ-trụ | Cộng Đồng D2VN - Discord ,chatting
2025-04-10 13:38:23,keypress,type something | Discord.exe | #💬┃rạp-xiếc-vũ-trụ | Cộng Đồng D2VN - Discord ,chatting
2025-04-10 13:38:23,keypress,type something | Discord.exe | #💬┃rạp-xiếc-vũ-trụ | Cộng Đồng D2VN - Discord ,chatting
2025-04-10 13:38:23,keypress,type something | Discord.exe | #💬┃rạp-xiếc-vũ-trụ | Cộng Đồng D2VN - Discord ,chatting
2025-04-10 13:38:23,keypress,type something | Discord.exe | #💬┃rạp-xiếc-vũ-trụ | Cộng Đồng D2VN - Discord ,chatting
2025-04-10 13:38:23,keypress,type something | Discord.exe | #💬┃rạp-xiếc-vũ-trụ | Cộng Đồng D2VN - Discord ,chatting
2025-04-10 13:38:23,keypress,type something | Discord.exe | #💬┃rạp-xiếc-vũ-trụ | Cộng Đồng D2VN - Discord ,chatting
2025-04-10 13:38:23,keypress,type something | Discord.exe | #💬┃rạp-xiếc-vũ-trụ | Cộng Đồng D2VN - Discord ,chatting
2025-04-10 13:38:23,keypress,type something | Discord.exe | #💬┃rạp-xiếc-vũ-trụ | Cộng Đồng D2VN - Discord ,chatting
2025-04-10 13:38:23,keypress,type something | Discord.exe | #💬┃rạp-xiếc-vũ-trụ | Cộng Đồng D2VN - Discord ,chatting
2025-04-10 13:38:23,keypress,type something | Discord.exe | #💬┃rạp-xiếc-vũ-trụ | Cộng Đồng D2VN - Discord ,chatting
2025-04-10 13:38:23,keypress,type something | Discord.exe | #💬┃rạp-xiếc-vũ-trụ | Cộng Đồng D2VN - Discord ,chatting
2025-04-10 13:38:23,keypress,type something | Discord.exe | #💬┃rạp-xiếc-vũ-trụ | Cộng Đồng D2VN - Discord ,chatting
2025-04-10 13:38:23,keypress,type something | Discord.exe | #💬┃rạp-xiếc-vũ-trụ | Cộng Đồng D2VN - Discord ,chatting
2025-04-10 13:38:27,active_app,Discord.exe | #🦄┃người-việt-gốc-cây | Cộng Đồng D2VN - Discord ,chatting
2025-04-10 13:38:32,active_app,Discord.exe | #🥘┃bon-appétit | Cộng Đồng D2VN - Discord ,chatting
2025-04-10 13:38:42,active_app,Discord.exe | #activites | pisspack - Discord ,chatting
2025-04-10 13:38:47,active_app,Discord.exe | #nsfw | pisspack - Discord ,chatting
2025-04-10 13:39:07,active_app,Discord.exe | #🦄┃người-việt-gốc-cây | Cộng Đồng D2VN - Discord ,chatting
2025-04-10 13:39:27,active_app,"opera.exe | (4043) MIT 6.S191: Recurrent Neural Networks, Transformers, and Attention - YouTube - Opera ",browsing
2025-04-10 13:42:32,active_app,opera.exe | (4043) A Brain-Inspired Algorithm For Memory - YouTube - Opera ,browsing
2025-04-10 13:43:52,active_app,Code.exe | test.ipynb - pythonProject - Visual Studio Code ,coding
2025-04-10 13:44:57,active_app,opera.exe | (1) Facebook - Opera ,browsing
2025-04-10 13:45:02,active_app,cfosspeed.exe | Gigabyte Speed v13.01 ,other
2025-04-10 13:45:07,active_app,opera.exe | Facebook - Opera ,browsing
2025-04-10 13:56:18,active_app,Code.exe | test.ipynb - pythonProject - Visual Studio Code ,coding
2025-04-10 13:56:23,active_app,opera.exe | Facebook - Opera ,browsing
2025-04-10 13:59:08,active_app,opera.exe | THÔNG BÁO Thời gian nhận khen thưởng tốt nghiệp đợt 01 năm 2025 - Opera ,browsing
2025-04-10 13:59:28,active_app,opera.exe | DS KTTN đợt 1-2025.pdf - Google Drive - Opera ,browsing
2025-04-10 14:00:33,active_app,opera.exe | THÔNG BÁO Thời gian nhận khen thưởng tốt nghiệp đợt 01 năm 2025 - Opera ,browsing
2025-04-10 14:00:43,active_app,opera.exe | (4043) A Brain-Inspired Algorithm For Memory - YouTube - Opera ,browsing
2025-04-10 14:01:58,active_app,Discord.exe | #💬┃rạp-xiếc-vũ-trụ | Cộng Đồng D2VN - Discord ,chatting
2025-04-10 14:01:59,keypress,type something | Discord.exe | #💬┃rạp-xiếc-vũ-trụ | Cộng Đồng D2VN - Discord ,chatting
2025-04-10 14:01:59,keypress,type something | Discord.exe | #💬┃rạp-xiếc-vũ-trụ | Cộng Đồng D2VN - Discord ,chatting
2025-04-10 14:01:59,keypress,type something | Discord.exe | #💬┃rạp-xiếc-vũ-trụ | Cộng Đồng D2VN - Discord ,chatting
2025-04-10 14:02:00,keypress,type something | Discord.exe | #💬┃rạp-xiếc-vũ-trụ | Cộng Đồng D2VN - Discord ,chatting
2025-04-10 14:02:00,keypress,type something | Discord.exe | #💬┃rạp-xiếc-vũ-trụ | Cộng Đồng D2VN - Discord ,chatting
2025-04-10 14:02:53,active_app,opera.exe | (4043) Generative Model That Won 2024 Nobel Prize - YouTube - Opera ,browsing
2025-04-10 14:09:23,active_app,Discord.exe | #💬︱general-chat | LaggHomies - Discord ,chatting
2025-04-10 14:09:58,active_app,Discord.exe | #🎮┃game-tùm-lum | Cộng Đồng D2VN - Discord ,chatting
2025-04-10 14:10:08,active_app,Code.exe | test.ipynb - pythonProject - Visual Studio Code ,coding
2025-04-10 14:14:13,active_app,Discord.exe | #💭┃destiny2-chat | Cộng Đồng D2VN - Discord ,chatting
2025-04-10 14:14:23,active_app,Discord.exe | #nsfw | pisspack - Discord ,chatting
2025-04-10 14:19:13,active_app,Discord.exe | #💬︱general-chat | LaggHomies - Discord ,chatting
2025-04-10 14:19:22,keypress,type something | Discord.exe | #💬︱general-chat | LaggHomies - Discord ,chatting
2025-04-10 14:19:22,keypress,type something | Discord.exe | #💬︱general-chat | LaggHomies - Discord ,chatting
2025-04-10 14:19:23,keypress,type something | Discord.exe | #💬︱general-chat | LaggHomies - Discord ,chatting
2025-04-10 14:19:23,keypress,type something | Discord.exe | #💬︱general-chat | LaggHomies - Discord ,chatting
2025-04-10 14:19:24,keypress,type something | Discord.exe | #💬︱general-chat | LaggHomies - Discord ,chatting
2025-04-10 14:19:24,keypress,type something | Discord.exe | #💬︱general-chat | LaggHomies - Discord ,chatting
2025-04-10 14:19:24,keypress,type something | Discord.exe | #💬︱general-chat | LaggHomies - Discord ,chatting
2025-04-10 14:19:24,keypress,type something | Discord.exe | #💬︱general-chat | LaggHomies - Discord ,chatting
2025-04-10 14:19:24,keypress,type something | Discord.exe | #💬︱general-chat | LaggHomies - Discord ,chatting
2025-04-10 14:19:25,keypress,type something | Discord.exe | #💬︱general-chat | LaggHomies - Discord ,chatting
2025-04-10 14:19:25,keypress,type something | Discord.exe | #💬︱general-chat | LaggHomies - Discord ,chatting
2025-04-10 14:19:26,keypress,type something | Discord.exe | #💬︱general-chat | LaggHomies - Discord ,chatting
2025-04-10 14:19:26,keypress,type something | Discord.exe | #💬︱general-chat | LaggHomies - Discord ,chatting
2025-04-10 14:19:26,keypress,type something | Discord.exe | #💬︱general-chat | LaggHomies - Discord ,chatting
2025-04-10 14:19:26,keypress,type something | Discord.exe | #💬︱general-chat | LaggHomies - Discord ,chatting
2025-04-10 14:19:26,keypress,type something | Discord.exe | #💬︱general-chat | LaggHomies - Discord ,chatting
2025-04-10 14:19:27,keypress,type something | Discord.exe | #💬︱general-chat | LaggHomies - Discord ,chatting
2025-04-10 14:19:27,keypress,type something | Discord.exe | #💬︱general-chat | LaggHomies - Discord ,chatting
2025-04-10 14:19:27,keypress,type something | Discord.exe | #💬︱general-chat | LaggHomies - Discord ,chatting
2025-04-10 14:19:27,keypress,type something | Discord.exe | #💬︱general-chat | LaggHomies - Discord ,chatting
2025-04-10 14:19:28,keypress,type something | Discord.exe | #💬︱general-chat | LaggHomies - Discord ,chatting
2025-04-10 14:19:28,keypress,type something | Discord.exe | #💬︱general-chat | LaggHomies - Discord ,chatting
2025-04-10 14:19:29,keypress,type something | Discord.exe | #💬︱general-chat | LaggHomies - Discord ,chatting
2025-04-10 14:19:29,keypress,type something | Discord.exe | #💬︱general-chat | LaggHomies - Discord ,chatting
2025-04-10 14:19:29,keypress,type something | Discord.exe | #💬︱general-chat | LaggHomies - Discord ,chatting
2025-04-10 14:19:30,keypress,type something | Discord.exe | #💬︱general-chat | LaggHomies - Discord ,chatting
2025-04-10 14:19:30,keypress,type something | Discord.exe | #💬︱general-chat | LaggHomies - Discord ,chatting
2025-04-10 14:19:30,keypress,type something | Discord.exe | #💬︱general-chat | LaggHomies - Discord ,chatting
2025-04-10 14:19:30,keypress,type something | Discord.exe | #💬︱general-chat | LaggHomies - Discord ,chatting
2025-04-10 14:19:30,keypress,type something | Discord.exe | #💬︱general-chat | LaggHomies - Discord ,chatting
2025-04-10 14:19:31,keypress,type something | Discord.exe | #💬︱general-chat | LaggHomies - Discord ,chatting
2025-04-10 14:19:32,keypress,type something | Discord.exe | #💬︱general-chat | LaggHomies - Discord ,chatting
2025-04-10 14:19:32,keypress,type something | Discord.exe | #💬︱general-chat | LaggHomies - Discord ,chatting
2025-04-10 14:19:32,keypress,type something | Discord.exe | #💬︱general-chat | LaggHomies - Discord ,chatting
2025-04-10 14:19:32,keypress,type something | Discord.exe | #💬︱general-chat | LaggHomies - Discord ,chatting
2025-04-10 14:19:32,keypress,type something | Discord.exe | #💬︱general-chat | LaggHomies - Discord ,chatting
2025-04-10 14:19:33,keypress,type something | Discord.exe | #💬︱general-chat | LaggHomies - Discord ,chatting
2025-04-10 14:19:33,keypress,type something | Discord.exe | #💬︱general-chat | LaggHomies - Discord ,chatting
2025-04-10 14:19:33,keypress,type something | Discord.exe | #💬︱general-chat | LaggHomies - Discord ,chatting
